F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,game
31.629427,0.2499949,28.204056,31.956758,34.27783,6.0737724,357.91064,536.71643,164.85443,244.244,0.39086083,1.09787,0.030284591,0.25493088,0.6918508,0.6615662,8.111454,7.7883763,5.1146364,5.7948437,0.21105023,1.2930698,31.36127,0.55621594,-7.510795,-2.8321779,19.00833,0.8809132,3.8713925,3.3364449,0.055220913,1.7893456,1.3759283,0.7844337,4.9791284,1.1476599,0.9808211,17.081316,19.789923,1.0707239,639.5493,0.2862627,1272.1346,0.21948312,-83.15237,-1.1306175,1744.8937,0.14308298,951.11993,0.42926416,-85.64996,-1.0348575,2689.3164,0.1045271,964.5061,0.37130937,-87.34562,-0.9965522,-14.787502,-0.9070246,23.054342,0.5626947,0.097407356,0.31483766,-0.032385573,-0.5660615,0.3219722,0.86912096,42.073692,0.26393244,-8.11536,-2.878748,22.918428,0.78769964,0.46379325,28.70085,-7.5654864,17.997318,0.014659629,-0.0030410937,0.031031338,1.8717064,1.4376707,0.4235443,0.31389365,0.27760562,0.40951523,-31.435507,XC415A_Note_Delta_Speaker.mp3
31.96477,0.2465777,24.329082,32.98639,36.515533,12.186451,179.39551,138.4404,202.10713,137.48857,0.61328804,1.0270319,0.0010339657,0.47194684,1.1770676,1.1760336,13.981132,8.742798,9.470971,5.185818,0.41392875,1.1803263,20.810589,1.0036721,-2.9907079,-5.0428877,1.0490155,17.063076,-10.7447,-1.7010597,0.07644176,1.712684,1.5101931,0.9194871,3.3197517,2.069506,-0.35077602,-37.756252,19.646448,0.7882867,623.5804,0.35617018,1314.9176,0.22012758,-88.67276,-1.1220322,1625.509,0.16841336,1007.3414,0.37982145,-89.93047,-1.0277679,2642.458,0.10444918,885.17554,0.4975143,-93.2404,-0.96037847,-13.028016,-0.74426275,23.371044,0.5136469,0.10800799,0.3052698,-0.03395396,-0.57182133,0.67285216,0.7210334,33.655357,0.46335882,-7.0307283,-2.3363638,0.56031024,38.92861,-19.592966,-0.94712996,-7.934979,17.418451,0.08761137,0.009115027,0.14381999,2.783726,1.8786904,0.29942858,0.21771467,0.2642857,0.9516994,-27.45221,XW418A_Intro_Delta_Speaker.mp3
34.140713,0.1178469,32.37665,33.68248,34.652653,2.276001,72.35258,119.04279,100.78799,179.39407,0.6807044,0.9212401,0.07458408,0.5814476,1.1106676,1.0360835,10.768786,5.072339,6.9025283,4.1671653,0.32399073,1.0573719,27.431358,0.7420488,9.735955,2.6105356,15.006063,1.5109861,-0.14187545,-126.8825,0.017844787,2.0895147,1.1010448,0.8076098,8.081746,0.50213253,3.0051484,3.6258368,18.207111,0.8618873,606.46277,0.31958577,1230.3007,0.18831515,-69.3391,-1.2357923,1683.942,0.15707794,873.39087,0.57795936,-75.090706,-1.0667653,2694.2463,0.118182674,875.33655,0.49894068,-77.42218,-1.0155963,-13.883781,-0.78186744,22.129564,0.59813094,0.05340342,0.6853554,-0.029387068,-0.58446044,0.44271177,0.76454055,35.20443,0.48671544,1.1291527,20.96458,18.928467,1.3129777,-5.6313596,-3.0261447,-15.273438,22.263857,-0.011900434,-0.014676137,0.049457595,2.4756188,1.2084593,0.575625,0.48823622,0.24666665,0.6829804,-28.047932,XC411A_Intro_Charlie_Speaker.mp3
35.611877,0.1329977,34.21832,36.13177,38.016098,3.797779,318.08005,530.1953,98.598145,244.45413,0.76574016,0.8195885,0.14674355,0.63710326,1.3047073,1.1579638,13.096751,7.1619825,10.011738,6.437813,0.4255793,0.9455198,21.950665,0.79725665,10.622901,2.0214186,12.7875185,1.3906637,-11.84555,-1.7223483,0.03246282,2.4352279,1.0862436,0.93631005,8.648023,0.62452847,7.8807845,1.8217041,21.420313,0.6253604,537.30566,0.34576893,1159.3289,0.2162946,-66.53715,-1.2364651,1651.039,0.18497214,821.6167,0.4803266,-67.21809,-1.0768592,2710.5603,0.109949596,788.5955,0.5674964,-68.9854,-1.0269834,-16.948515,-0.66009355,25.752024,0.49359313,0.080288306,0.3793959,-0.027895553,-0.54302335,0.5329555,0.74131644,26.914175,0.5248033,7.7048726,2.7694016,13.406836,1.3591968,-16.961996,-1.1274387,-9.788363,18.349977,0.021196429,-0.013736693,0.08200503,3.3193734,1.863354,0.40066665,0.3016972,0.12703703,0.15034686,-26.538946,XC415C_Note_Alpha_Speaker.mp3
35.363068,0.19681674,33.189754,34.852497,37.823112,4.633358,240.13426,384.97443,196.48277,339.5007,0.7420542,0.89746886,0.081283875,0.58862895,1.3325149,1.251231,13.34922,8.515347,7.504834,3.912391,0.3757543,1.0627711,14.798516,1.4156618,2.7395787,6.5466347,10.435194,1.6450354,-9.412465,-2.1577551,0.03573875,1.9657415,1.15668,0.8449271,6.7545686,0.9197616,4.142354,3.086705,18.353033,0.8019791,577.8207,0.41392392,1118.8169,0.2956424,-80.85161,-1.1312487,1655.6248,0.1889799,880.09485,0.5058157,-79.26233,-1.0675348,2758.2993,0.11717553,903.1672,0.6998379,-82.77908,-0.9883842,-11.767652,-1.0078263,22.234737,0.4900931,0.08289959,0.369739,-0.024022542,-0.93133193,0.5340688,0.727818,24.659807,0.6590402,0.9798384,18.14416,11.982133,1.5682915,-17.732992,-1.0062349,-2.3163521,13.414525,0.020261709,0.0066315886,0.073879845,2.691014,1.4932562,0.43516126,0.35683078,0.218,0.50936824,-26.756002,SG4121_Intro_Alpha_Speaker.mp3
30.188713,0.21445726,27.838493,30.178007,32.408516,4.5700226,420.60846,566.92694,259.7101,658.3887,0.6206789,1.1108187,0.019775517,0.37017098,1.1997262,1.1799507,11.554893,7.2614455,8.271419,5.8981705,0.33153224,1.2569301,24.146503,0.9224522,1.7709471,12.824733,7.8967805,2.6442988,-11.371294,-2.10555,0.0448608,2.234412,1.3343858,1.0442541,5.275394,1.1150211,-1.06521,-11.798217,23.459986,1.017351,668.5065,0.2987816,1232.8823,0.23232627,-82.65693,-1.2061435,1744.3813,0.16334471,887.96735,0.47566366,-87.95418,-1.0517092,2815.846,0.119759545,862.67456,0.5003202,-92.130936,-0.9651588,-16.911453,-0.7384874,26.59627,0.5519532,0.10347878,0.35977292,-0.03846635,-0.59623164,0.5240537,0.82360035,36.786076,0.45173818,-1.7767547,-14.223778,9.122247,2.722878,-22.498081,-1.0032016,-11.828619,22.068377,0.012579507,-0.0019559667,0.060679775,2.3083498,1.5696347,0.36654544,0.3832598,0.2569811,0.5123074,-26.922342,SG419A_Intro_Charlie_Speaker.mp3
35.392338,0.17200279,29.670557,37.21343,38.621124,8.950567,480.25348,776.2512,89.20534,109.851845,0.6693824,0.87607366,0.029354602,0.60927683,1.1768622,1.1475077,12.156854,6.65523,8.063197,4.9199686,0.36939734,1.0621034,23.173094,0.831959,1.931319,9.212031,9.161605,1.6315441,-5.455042,-3.4998567,0.028122177,2.026156,1.1471287,0.9171137,8.3910675,0.70940125,9.756039,1.2602794,22.474379,0.5228663,614.13324,0.27937272,1247.5334,0.21615128,-75.87588,-1.1770877,1662.3063,0.14328715,895.542,0.48837045,-76.72966,-1.059584,2686.2478,0.096997455,811.93866,0.55631554,-79.97377,-0.98758924,-16.194237,-0.5670502,24.244318,0.46092433,0.084069215,0.53206724,-0.034259446,-0.5015172,0.5158725,0.74195415,32.08716,0.45131582,-1.2768085,-14.781986,8.456594,1.9894762,-11.94438,-1.5681521,-11.801531,21.82784,-0.023196593,-0.0043981518,0.044939786,3.170815,1.2982577,0.5255263,0.32336792,0.23555554,0.37108284,-26.948978,XC415B_Intro_Echo_Speaker.mp3
32.214058,0.22015361,29.847095,32.055405,34.742634,4.8955383,216.23082,220.31398,267.4922,611.3655,0.751586,0.8511889,0.1417207,0.6435517,1.2607324,1.1190118,11.174527,5.94832,8.138206,4.922104,0.4356311,1.1118469,22.945583,0.9034272,5.9550047,3.3071783,16.55943,1.0939913,-13.862011,-1.4604967,0.054692976,2.083867,1.3371212,0.7946903,5.253426,1.1036466,4.100077,3.122254,24.091955,0.5918199,528.93756,0.41554695,1137.4961,0.26806533,-56.013687,-1.5699027,1626.4198,0.1814605,799.2442,0.5688634,-63.63969,-1.2337044,2681.8054,0.110782884,890.16766,0.5512951,-66.63652,-1.1484749,-14.552163,-0.80748314,23.792513,0.47716618,0.09413716,0.3371799,-0.031363755,-0.58080053,0.5585464,0.885034,29.357904,0.58956176,3.6090767,5.338116,18.974035,0.98613644,-20.19594,-0.8916554,-6.848669,17.055683,0.026312288,-0.0055350936,0.085609905,3.2601235,1.7537826,0.4152941,0.46732172,0.14229167,0.16699849,-26.156906,SG415A_Intro_Charlie_Speaker.mp3
28.054733,0.35441455,23.014116,24.87616,28.072304,5.0581875,418.4555,740.2477,215.05261,334.6676,0.88714784,0.75181365,0.1569513,0.8463759,1.55632,1.3993686,14.18732,8.098504,10.808594,6.030703,0.49511215,0.85118794,19.490866,1.3649466,-3.403235,-6.469622,18.331955,1.3064903,6.6113486,3.073901,0.035174955,1.8405788,1.5096941,0.7296393,2.470393,1.7674663,4.0678267,2.7874024,11.337241,1.3140972,594.8758,0.55047095,1134.7559,0.3100905,-61.798206,-1.3439846,1608.2678,0.22340173,858.49274,0.40709063,-61.59801,-1.2772821,2608.4768,0.14172369,834.8279,0.4034629,-62.984512,-1.2235608,-5.8785844,-2.1690812,17.13121,0.7900796,0.034793045,1.2931198,-0.010769907,-1.9382739,0.61206377,0.6588488,27.048218,0.91161025,-7.156459,-2.8860044,20.52398,1.2212349,5.8482943,3.454756,-2.3466792,14.227955,-0.0070389416,0.0058414405,0.16776451,3.5390034,2.3005567,0.31467742,0.31888777,0.12244897,0.18105169,-26.772415,SG422A_Note_Delta_Speaker.mp3
32.052116,0.17299217,32.150234,33.09417,34.183876,2.0336418,366.13046,517.3903,115.30294,222.03232,0.71896523,0.77230895,0.12284662,0.66821766,1.2221037,1.0992571,11.269857,5.109526,7.8616877,4.5607986,0.37563047,0.93401736,21.35427,0.99917406,13.150027,1.5081246,13.545574,1.5693161,-10.96654,-1.6673814,0.038252305,2.318916,1.2252108,0.9196259,6.9576945,0.8002009,3.4536517,3.1310809,25.349976,0.5345957,592.6812,0.3192141,1249.8652,0.20809008,-65.99406,-1.3455542,1706.0514,0.18121046,916.971,0.52513945,-75.66195,-1.0543876,2724.5469,0.11197693,811.448,0.4918313,-77.74292,-1.0006056,-18.249502,-0.5372603,25.88075,0.4418264,0.077939264,0.39694235,-0.04075994,-0.38912722,0.4997712,0.67929024,30.5405,0.5090555,12.542897,1.3647178,12.224165,1.7474196,-16.570955,-1.0339111,-4.3980927,12.866242,0.012722211,-0.009162316,0.08824602,3.2568896,1.7746913,0.38586956,0.29120865,0.16811763,0.2224912,-26.306185,XW418B_Note_Alpha_Speaker.mp3
34.104107,0.1933191,32.15417,33.39315,35.713764,3.5595932,286.94254,484.28455,143.80951,226.49353,0.8156834,0.77415335,0.1846703,0.7107852,1.4042566,1.2195863,11.462694,5.5279007,8.12452,5.345717,0.4691282,0.8892056,31.12886,0.81238455,-1.1874026,-20.698849,11.038517,1.9888561,-3.0677752,-6.862366,0.04735135,1.9412452,1.3573333,0.8955401,6.3886523,0.95541936,4.5171056,3.2820911,23.869184,0.8713594,638.7161,0.30649602,1270.7275,0.24515028,-43.88502,-1.7664502,1693.9504,0.15401047,970.64844,0.42262152,-50.264946,-1.4120438,2684.288,0.12746029,934.35406,0.4208561,-55.67003,-1.2306684,-14.290139,-0.9654132,24.94741,0.5996901,0.0961914,0.395377,-0.03306366,-0.6325467,0.55987555,0.7220725,38.339268,0.52242976,-3.3585281,-7.103682,11.445475,1.9879218,-5.6495175,-3.6294749,-5.390685,16.38141,0.00090049615,-0.0033738974,0.07777701,3.2097187,1.6122841,0.49539682,0.41363588,0.11504425,0.12145959,-25.227514,XC415B_Note_Charlie_Speaker.mp3
33.709896,0.17356117,31.699177,33.258442,35.32983,3.6306534,273.0898,471.99713,242.07101,490.42618,0.68890846,0.69829106,0.22298507,0.6357858,1.1275786,0.9045935,11.380847,6.3507485,8.261918,4.8113914,0.4019218,0.84921676,24.732769,0.85800326,9.914275,1.8996353,17.331743,1.0764415,-8.422684,-2.2489061,0.04148684,1.9788876,1.3478394,0.8311475,5.826539,0.97355026,2.2494028,5.5554676,21.217043,0.80831486,609.25745,0.35846692,1176.8384,0.23798639,-47.406254,-1.5953869,1754.503,0.16655168,851.5686,0.55651516,-55.869884,-1.2163054,2710.0674,0.118054256,957.4422,0.54206735,-57.1935,-1.1761658,-15.957136,-0.7819974,23.250996,0.5733581,0.08312495,0.37007028,-0.039948024,-0.44581836,0.47634286,0.69494873,29.765572,0.6097683,8.318639,2.2065065,17.80235,1.0724593,-11.027835,-1.7352513,-8.290833,16.485136,0.025824148,-0.014676851,0.10149027,3.7383177,1.8486567,0.4281333,0.38038117,0.10208955,0.12391061,-27.634533,SG4122_Intro_Charlie_Speaker.mp3
34.371872,0.16503137,32.482887,33.832825,35.8528,3.3699112,318.33658,558.2018,89.382225,80.93479,0.75731146,0.89369214,0.1450059,0.5546198,1.3915817,1.2465757,13.128727,7.6448755,10.473138,6.72865,0.3798518,1.0427858,19.91198,1.0259471,4.72087,5.2862573,8.308622,2.693125,-10.071874,-1.7656474,0.037180435,1.8592863,1.3700131,0.7911116,5.7718167,0.98111606,2.4881957,4.668863,19.22387,0.8455177,565.45685,0.41502503,1222.4764,0.28071764,-64.19741,-1.3896949,1660.2992,0.17391557,912.0262,0.5090163,-63.17387,-1.2739713,2693.0852,0.115625285,1032.3132,0.5332348,-66.749054,-1.1628451,-10.37802,-1.1918437,22.219652,0.53896034,0.078003585,0.3915953,-0.023853762,-0.8670173,0.48957044,0.82452947,25.300348,0.6760546,-0.28862625,-82.70778,8.433889,2.8902595,-13.841689,-1.2820395,-6.222878,15.594643,0.035315964,-0.013972514,0.08627953,3.2603738,2.1714287,0.3276842,0.25282177,0.12674698,0.1255456,-28.252602,XW418B_Note_Charlie_Speaker.mp3
31.646881,0.17793031,29.716078,31.86795,34.38529,4.6692104,318.9844,698.07007,194.35744,559.27527,0.6983876,0.8689339,0.11608867,0.5585114,1.1783272,1.0622386,11.888812,6.3129025,7.517767,4.3760858,0.39121562,0.9963518,24.156195,0.8314264,7.8660617,2.638545,20.955948,1.0178508,-8.126416,-2.5600605,0.042179506,2.2441187,1.3997105,0.7884262,5.674243,0.9335221,2.4498637,4.4279537,20.327673,0.7052174,535.11426,0.31027785,1182.9213,0.22231464,-60.424423,-1.4167756,1677.0404,0.16876449,873.22327,0.57725096,-69.13653,-1.1171377,2678.0544,0.11677079,994.52075,0.6016718,-69.19546,-1.111384,-15.076426,-0.696703,22.075521,0.56559044,0.07135024,0.45769644,-0.03684717,-0.44129962,0.5156705,0.73657745,30.896908,0.54795116,6.3466735,3.3337944,23.115395,0.9347636,-13.764448,-1.45046,-8.050203,16.557547,0.012388557,-0.0086456705,0.051793788,2.9614606,1.6040609,0.44886073,0.3139781,0.15894736,0.3012193,-27.044771,XC412A_Note_Alpha_Speaker.mp3
34.169273,0.25808975,31.185572,33.54962,37.005596,5.8200245,171.9801,129.82875,199.11713,174.39206,0.9667902,0.7410826,0.24016777,0.83079076,1.7037301,1.4635624,17.443317,10.18822,14.457204,8.587497,0.4844884,0.8058676,15.564382,1.5430532,-6.702274,-3.6874309,19.36001,0.88731104,-13.23831,-1.5483568,0.047602553,1.7880459,1.5785313,0.7901312,2.6305974,2.6297078,5.6826296,2.6489244,11.902492,1.358363,545.19116,0.49341637,1129.4359,0.28616002,-64.4326,-1.3593035,1613.6923,0.19631316,855.6869,0.47323924,-61.71678,-1.29329,2609.5764,0.11162492,1004.7101,0.50906384,-61.5984,-1.2923006,-5.969932,-2.2732985,14.567946,0.96967435,0.07503938,0.63684964,-0.015916567,-1.169374,0.56634206,0.67254514,21.829718,0.8889042,-12.977476,-1.7867382,20.751902,0.8218657,-17.99752,-1.0990846,-1.6041839,9.506204,0.0059586465,-0.006025362,0.24746023,4.394225,2.9022083,0.2473913,0.20062332,0.08525,0.055135626,-27.943027,XC412B_Intro_Charlie_Speaker.mp3
24.188873,0.30941328,17.523998,25.003391,27.50093,9.976933,372.03326,689.8985,219.5937,343.87064,0.70048857,0.82731426,0.05650659,0.6129946,1.2505383,1.1940317,10.372494,4.9101653,7.727036,4.5670614,0.59339225,0.97096646,24.846037,0.82045794,10.147332,1.5921497,19.437609,1.0625613,-13.812176,-1.2687432,0.07429266,1.5866004,1.5750115,0.87640524,1.29377,3.9942732,3.2827377,4.373628,25.235126,0.6661503,497.14062,0.38299116,1179.3119,0.21653366,-74.179634,-1.242858,1568.7485,0.18254454,897.961,0.4333537,-83.43956,-0.9943731,2645.531,0.11714353,803.38806,0.5098316,-84.73711,-0.96623784,-18.498508,-0.58378565,25.489845,0.48411906,0.063353285,0.51997197,-0.03759213,-0.43629703,0.8413914,0.6455831,33.23751,0.49101153,10.263531,1.5678651,27.252691,0.7037232,-16.789215,-1.1268587,-8.208298,16.89025,0.019555924,-0.017698472,0.11599188,3.0156426,2.229042,0.28644928,0.28272688,0.16634783,0.22744448,-25.263048,SG4131_Note_Charlie_Speaker.mp3
34.3408,0.2156826,32.693222,34.349056,36.297165,3.6039429,417.52676,684.48553,196.21246,527.50964,0.71430016,0.7794933,0.1606023,0.65657926,1.173395,1.0127927,12.24491,8.016228,7.2345376,4.0751414,0.47123075,0.8356756,21.078718,1.1840959,5.8180666,4.278529,22.073336,1.1093427,-12.049534,-1.613678,0.053305063,1.8852772,1.4563032,0.6898542,5.2653284,1.1393094,6.9793997,1.8906789,17.83721,0.9898127,670.272,0.442225,1215.1168,0.24388373,-63.75201,-1.2881397,1791.0709,0.19461748,881.9787,0.52886564,-67.17979,-1.1165683,2809.2466,0.12089005,885.47577,0.53446656,-68.11537,-1.0829189,-13.024253,-1.0863417,23.185896,0.6251789,0.059551563,0.52408296,-0.021402137,-1.0381923,0.5939983,0.611934,28.442612,0.75625324,3.7839892,6.432087,24.278696,0.9886142,-15.580035,-1.2308666,-4.6795654,13.791794,0.007947685,-0.0018655903,0.10719065,3.2,1.9022828,0.38589472,0.38308302,0.13301204,0.21070583,-26.150465,SG4121_Note_Echo_Speaker.mp3
35.8743,0.15731071,33.73228,35.105614,37.30125,3.5689697,227.45035,234.43768,75.50944,165.85269,0.8279562,0.7424014,0.22515206,0.74496824,1.3502717,1.1251197,10.576411,6.4711723,7.5672646,4.9380746,0.38878188,0.8891902,18.74579,1.2444426,4.4105325,4.2576113,25.174295,0.93630517,-6.663371,-2.7840583,0.029105365,2.421113,0.98299223,0.9336224,8.142633,0.7349225,12.1101465,1.0468491,16.93589,0.92807,561.309,0.5393186,1141.9778,0.26383054,-58.55162,-1.3969114,1692.2501,0.18905137,821.1751,0.54492825,-60.73975,-1.1451254,2649.7742,0.12325025,978.4276,0.4777299,-58.329586,-1.2105373,-12.689494,-1.0490754,19.772097,0.6928848,0.091883436,0.4020447,-0.023077905,-0.7627582,0.4698623,0.71586627,24.51838,0.83188975,2.9856088,5.9613075,28.13065,0.83674586,-9.523238,-1.9638417,-3.0890994,12.401397,0.021673461,-0.00020494431,0.0906631,2.9127655,1.7551689,0.4416949,0.33279067,0.11638889,0.26970991,-25.69403,XW419A_Note_Echo_Speaker.mp3
30.520222,0.28127018,21.13235,34.999687,36.908783,15.776432,280.66162,280.14896,112.706245,79.79373,0.6569704,0.8398231,0.051685058,0.55705976,1.2044681,1.152783,12.350595,6.599535,8.761602,4.9008307,0.46189174,0.9629006,26.804052,0.78586304,6.5786166,2.9496298,9.072522,2.0221872,-11.819128,-1.977955,0.07649558,1.897258,1.6753224,0.8121898,3.4783125,2.082079,5.3571687,2.92285,26.12654,0.67153406,695.5364,0.27525878,1229.1265,0.24556324,-73.18213,-1.248502,1719.0215,0.14799951,859.13983,0.39213642,-79.33352,-1.0543022,2872.2998,0.10860111,709.61115,0.5534332,-84.2344,-0.95528495,-16.58273,-0.633977,26.294798,0.5143345,0.09150152,0.5399514,-0.03432654,-0.58016086,0.6169329,0.69145083,35.61197,0.4474258,2.9715848,6.031037,9.203763,2.0733764,-19.155386,-1.163232,-12.1015625,21.62954,0.032373857,-0.0061402563,0.19319576,3.598616,2.644398,0.24210525,0.1770245,0.12852941,0.19675502,-27.747698,XC411A_Intro_Echo_Speaker.mp3
34.46856,0.17659305,32.2636,35.59857,37.404842,5.141243,328.08328,376.64853,296.03207,356.14896,0.68365324,0.8292451,0.11436394,0.56559503,1.210498,1.0961341,11.481387,7.1234193,7.588555,3.6655433,0.34230822,0.8185176,21.083248,1.0400509,4.5643125,5.6770515,13.117147,1.2895887,-7.897568,-2.215908,0.044187356,1.8976977,1.347289,0.88985085,6.0323224,1.0285486,1.0097034,11.745084,16.12286,0.8906041,523.69336,0.32278517,1179.1472,0.2545771,-70.34729,-1.2167467,1587.2263,0.17055948,861.7712,0.36961925,-70.38564,-1.12417,2691.3855,0.1024685,794.7902,0.42157406,-73.363716,-1.0392781,-12.608953,-1.0771136,23.686525,0.5999466,0.062113613,0.4876483,-0.019368459,-0.91246766,0.444898,0.5681138,28.413614,0.64355725,0.666444,39.015064,15.443394,1.1600525,-13.062905,-1.2139357,-4.7313094,14.80282,0.029598838,-0.0020303945,0.08759354,3.287381,2.0299146,0.34736842,0.27250963,0.12526315,0.21624471,-29.050232,XC415C_Intro_Alpha_Speaker.mp3
21.680557,0.17313321,19.851238,21.202723,23.416166,3.564928,115.303474,80.52923,55.64874,68.46097,0.64689815,0.78080595,0.115488656,0.606968,1.106373,0.9908843,9.667636,5.2987113,6.6051645,4.26397,0.44419634,0.9504958,29.247744,0.5769345,3.8818374,3.7237875,11.421883,1.2850182,4.3521953,3.204118,0.03768115,2.2644079,1.5948018,0.8404653,1.9706738,2.3697016,-3.3968325,-4.3718295,23.346052,0.6436573,481.20963,0.38655645,1297.4316,0.1926754,-64.83801,-1.4122483,1492.4792,0.17416061,1047.1028,0.30430257,-76.16373,-1.0855712,2497.1575,0.10320798,989.8867,0.33885556,-80.401,-0.99460673,-18.90497,-0.4412608,29.488958,0.27421916,0.06260772,0.5861232,-0.023779582,-0.6542659,0.6118202,0.6587704,37.53349,0.26430997,7.1991115,1.6040405,14.708383,1.0084746,0.92793137,15.814824,-3.3075426,18.227776,0.023051845,0.011092212,0.09003887,2.9387755,1.4754099,0.45166668,0.2546512,0.17333333,0.17974408,-25.76556,SG4111_Intro_Charlie_Speaker.mp3
37.42902,0.17687257,35.081913,36.032257,37.72435,2.642437,341.53198,467.8731,58.738018,44.239014,0.6511437,0.75322574,0.1313574,0.6434348,1.0910051,0.95964766,9.701641,4.91245,6.7756968,3.9083626,0.42543933,0.85888016,33.505085,0.7532574,2.3625493,10.966624,3.1639853,6.199495,2.6072245,6.709282,0.031307064,1.8089765,1.3014859,0.8004651,8.228351,0.63411355,10.409174,1.429724,35.698013,0.5562898,714.415,0.19666658,1202.245,0.28951585,-57.674732,-1.3412689,1776.1243,0.122494936,932.9193,0.31536102,-60.19084,-1.2016922,2806.5667,0.11399838,941.74756,0.37299338,-71.59666,-0.9223006,-17.954258,-0.9314001,34.00047,0.45556986,0.08932554,0.4727995,-0.02903641,-0.8478817,0.52105844,0.65578824,41.723915,0.48038107,0.36377132,70.84108,2.5189164,8.243782,0.32796317,52.867798,-10.72925,23.46441,0.012597349,-0.00042853339,0.08183887,3.5364296,1.6225449,0.47710523,0.45441058,0.11945946,0.15435912,-26.012362,XC412B_Intro_Alpha_Speaker.mp3
